==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=88 delta=8 prog=sssp-klsm4096  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 88 -delta 8 -wl klsm4096 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/random/r4-2e26.gr
INFO: Hostname rack-mad-04
Read 67108864 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
INVALID RUN?  Loop (null) 11.700% system time
Node 1 has distance 8445
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87
STAT,(NULL),MeminfoPre,88,6248,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
STAT,(NULL),NumaPost,88,416745,111013,108057,109687,87988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,88,4583292368086,30862865043,74764774384,41893739901,43919705726,40421567096,44178228617,44832326853,73807898870,40660471908,44835889962,44976074874,74549727625,43221013480,43726518371,42827023547,43042944447,42829304132,44839647037,74547885280,43830671627,71831943240,41378613801,68883378152,43236383414,119403773034,42246001524,34507245202,43036972630,43325134737,43252631560,42861643234,119694063577,119692260955,73135339317,34490336576,43013418786,41851531637,43008440613,45404752084,43028413979,42817529792,119949814329,45820197237,33534906462,46592448026,43466710469,40744634644,72479286017,84455233735,47944663376,43886901165,71719208032,73804911019,73051340385,44817542495,45310221421,44993252022,43933770793,42931478758,72300008788,44276957285,44148135865,73194470934,74735282277,44464884047,43473311096,43837140336,43803347848,46099668155,46223017454,45127136172,44785104893,42976273858,46016430514,44187986230,45440021068,46956834026,44651863621,45308416148,46695144588,44195383829,42533548799,44161771355,46187064084,45373037203,45341292788,44509509695,44184718121
STAT,(NULL),PushTime,88,8454050681937,72463726662,94729662575,103016950490,95020794625,99752062617,94337991357,94689544669,95205785993,99742450708,94659567091,94082077689,94420177146,96188439616,95400236486,96444736441,96105911812,96463246398,94574439675,100048830831,95314381434,96599543385,97952939501,98097632456,96564639714,78358744257,96532307783,77781778873,96304356988,96194658188,96703841848,96652951040,77950421043,78301752862,96573924707,78041755857,96562019277,97033136531,96980544347,98764583749,96736593885,96900015513,77853269159,98215255460,78636098242,97583683147,95998377849,90396902228,95680999515,81544101544,96473758682,95796329662,96196955442,95341644709,95844165303,95378628385,94470122844,95073480958,95804965442,101880018365,95624031689,95696869721,95220907641,96107498319,94746002208,95350512430,96751540195,104742847920,104006953712,100948013465,100989530991,102456434659,102713400945,105012918449,101276529893,103312462159,102909650663,100943923118,102977880860,102669312342,100863947585,104262874094,104779217658,103123655690,101279744589,102566486248,102533032250,103627258166,104139331223
STAT,(NULL),RusageSys,88,946368000,946368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,88,7142040000,7142040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,88,220424535634,220424535634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,88,246813142402,246813142402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,88,325524673914,2047045186,3784777263,3386629400,3953763248,3414970250,4090821923,3919993172,3802597936,3381152852,3996775395,4066468440,3930921025,3695451885,3952596790,3612451334,3604124920,3657009453,3987993461,3320118650,3811620037,3579558491,3509248689,3703490888,3498794084,2824846875,3494882269,2872533052,3609088857,3554031426,3479157175,3578525499,2985085510,2899520711,3523140872,2920129591,3552753217,3364494391,3410343933,3668865748,3520519126,3554627518,2959934598,3689184980,2673170380,3984849576,3619914303,5094939210,3683140815,4969912131,4011284224,3645991407,3632542231,3775380370,3751053326,3741313738,3877510641,3755846641,3706441369,3482988660,3580430201,3633239714,3805451604,3667938734,3801020418,3676488164,3592082328,3776989163,3842616480,4187679003,4146600067,3992500938,4060454122,3724372743,4087072068,3977617955,3955091257,4146896145,3992288281,3961679253,4194887597,3761938256,3654302053,3803385499,4188138716,4003103667,4016426246,3917851702,3799812398
STAT,(NULL),Work,88,17811550878635,202403957453,202403948557,202403944931,202403948419,202404098055,202403948139,202403948196,202403945629,202404088415,202403948704,202403948303,202403946846,202403948487,202403945637,202403948346,202403948213,202403948502,202403944806,202404090597,202403946844,202403948528,202403945593,202403968472,202403965523,202403970472,202403966433,202403965775,202403967820,202403966685,202403968123,202403965635,202403969474,202403966014,202403965444,202403966897,202403965908,202403964439,202403969680,202403965644,202403965453,202403969416,202403966919,202403970587,202403977330,202403966574,202403966586,202403966347,202403953355,202403966527,202403968078,202403955079,202403970367,202403967525,202403965361,202403960465,202403958643,202403965762,202403958617,202403965486,202403961364,202403965082,202403966698,202403965368,202403957738,202403967451,202403970687,202404091121,202404089974,202404087430,202404113150,202404094601,202404094858,202403951084,202404080408,202404089782,202404019242,202404108440,202404095844,202404086446,202404087482,202403943293,202403952916,202403954451,202404085074,202404079613,202404077668,202403956815,202403954440
STAT,(NULL),nBad,88,267924,2418,3062,2724,3315,2691,3764,3093,3174,2742,3367,3121,3257,3298,3317,3048,3238,3141,3360,2691,3077,3038,3200,3057,2896,2871,2768,3019,3081,3096,2782,3080,3089,2964,2978,2910,3124,2666,2627,2832,3147,2841,3006,2898,2791,2987,3129,3666,3047,3526,3430,3130,3132,3045,3285,3205,3086,3057,3091,2664,3084,2995,3045,3215,3209,3099,3048,2828,3471,2994,3397,3224,2823,3049,2855,3058,3102,3170,3183,2839,3384,2742,2578,2797,2993,3232,2920,2705,2746
STAT,(NULL),nEmpty,88,22887963,44490,238234,261579,252936,240297,254496,249616,248865,240144,250887,253350,245552,194021,252585,191841,192013,191427,250079,234131,246461,191561,188000,259801,189901,89331,187009,90001,189927,189336,185720,191297,90847,89979,192571,90763,191225,178456,193762,249078,190209,206342,90736,250375,79767,273384,186617,511739,192615,472256,293123,204866,201624,207827,203746,217383,221595,213187,205377,275174,195422,201900,194723,203910,221161,202498,198799,386780,390710,444478,422841,395985,422571,381557,422866,419744,421146,422047,416475,423086,425041,377526,375351,383637,425668,395948,411736,425620,419226
STAT,(NULL),nEmptyPop,88,535868835,78632,6148023,6392450,6343391,6237239,6362867,6194287,6199937,6200159,6173107,6333202,6237529,6324330,6355259,6277072,6287824,6275702,6236695,5241945,6347185,6268594,6273211,6303146,6132494,2124,6140622,1565,6172186,6137511,6116718,6169471,1909,2280,6154156,1795,6152673,6118432,5647075,6270417,6145557,5789561,1991,6274604,1705,6353461,6250509,6210112,6304795,6359619,6428433,6203754,6290623,6250446,6244318,6262329,6218479,6270140,6283172,6314469,6245413,6153802,6332265,6224809,6221165,6207392,6206777,7951434,7935072,7942669,8011093,8010499,8014785,7935311,7956124,8007733,7995146,8012695,8006357,8002861,8019252,7935144,7915989,7934998,8006837,8023666,8023709,7946332,7918215
STAT,(NULL),nOverall,88,268703378,1420920,3118517,2819543,3307495,2846371,3401785,3225510,3159975,2830876,3313674,3363521,3247905,3042584,3297658,2940919,2938060,2959148,3289097,2787685,3146087,2917413,2856704,3056068,2858153,2272893,2869422,2298882,2947144,2901530,2848991,2937605,2382280,2326050,2904749,2340749,2914970,2730061,2775667,2991820,2897942,2933629,2369300,3003926,2120879,3237091,2945033,4372305,3019008,4178527,3322755,2980382,2975708,3079825,3064905,3077777,3153607,3077268,3045140,2844841,2897271,2937290,3073812,3008246,3130779,2967369,2910670,3191860,3248937,3528809,3494175,3366545,3422232,3153329,3429972,3369559,3350137,3498160,3393905,3356953,3522199,3139064,3053777,3191877,3505152,3361770,3392467,3305416,3213317
STAT,(NULL),nPop,88,90063854,399497,1017890,966260,1079023,951299,1104542,1055308,1038725,947907,1079054,1094272,1057380,955002,1076989,927187,925818,930894,1072584,930725,1032347,922157,901913,1024117,904445,657926,904602,664676,926933,915114,897621,925435,686587,671801,919158,675904,919811,860762,888079,997236,914531,939343,683370,1001407,610002,1082464,922441,1604477,947106,1516914,1124534,950452,945800,978056,970477,986746,1010152,982330,967352,985661,919668,936552,963666,955943,1004473,943788,926913,1184246,1202702,1326312,1295567,1238172,1279120,1170007,1280183,1262106,1258258,1296059,1265298,1262549,1305733,1162246,1138695,1181524,1302572,1236298,1260115,1252204,1222290
STAT,(NULL),nPush,88,90063852,686163,1077314,909354,1129246,942631,1196815,1106445,1065505,932369,1180224,1164000,1147428,1123087,1133319,1063650,1055480,1076001,1139241,932076,1063427,1055467,1028756,1046866,1034836,980278,1057469,990852,1104514,1073754,1051222,1079904,1048016,1017181,1061413,1017285,1075857,1018511,1001503,1024376,1063539,1069113,1033707,1032572,920993,1082973,1083449,1138557,1100073,1158746,1094017,1056591,1062767,1101928,1122123,1095716,1101904,1093672,1093440,880974,1022516,1040420,1112118,1072981,1095745,1056855,1040474,887306,912000,949951,967387,958997,946753,893567,930319,928255,916047,973365,977454,907870,989831,889324,842128,889319,977430,954928,946790,870938,834095
STAT,(NULL),nPushInit,88,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 113.298
