==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=88 delta=8 prog=sssp-klsm64  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 88 -delta 8 -wl klsm64 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/clique4000.gr
INFO: Hostname rack-mad-04
Read 4000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
INVALID RUN?  Loop (null) 31.714% system time
INVALID RUN?  Loop (null) possible co-runner, execution took 1.514 than expected (systime=940000 usertime=2024000 measured=50989
Node 1 has distance 3
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87
STAT,(NULL),MeminfoPost,88,704,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STAT,(NULL),MeminfoPre,88,704,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STAT,(NULL),NumaPost,88,11198,5734,1466,2293,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,88,554809874,7085090,6626076,6406324,6322492,6022224,7002204,6348136,6647612,6323248,6494760,6227048,6280768,6574016,6702600,6087240,6272800,6192148,6489604,6613252,6463072,6521192,6213044,6195508,6427512,6572344,6279348,6772512,6810956,5973768,6367124,6677708,6699044,6651788,6500964,6013432,5976012,6391764,6085904,5938840,6354248,6568496,6370324,6419688,5866328,7080888,6333428,5548476,6787808,4432412,6702892,5881648,6575256,6568412,6275048,4500388,4613864,6635404,6257188,4877764,7301848,6212348,7212584,6565512,4678136,6116372,6309392,4420076,5943456,6504368,6935092,6334796,6541412,6727272,4926004,6337552,6174796,5935880,5197644,6422048,6987384,6679688,6312940,6846048,6235836,6363740,7073000,7649808,6965404
STAT,(NULL),PushTime,88,5158163283,59009146,59820626,58736454,59806260,61882072,62346388,61001798,61883478,61710032,62048506,62377360,62044348,61713226,61582450,62180784,62049648,62169908,59680856,61418006,61657322,62161342,62335460,58947236,58654238,57412134,58754068,55979108,56298192,56792224,57976372,57992508,57116030,53157008,59086758,57573638,58520080,59458536,59460256,58259258,53747820,57162858,55842576,54654696,57424198,58105344,57550400,59313564,57592540,60518476,60805548,58514032,61053556,58485468,58416172,60013500,59670332,56387444,58962132,56091244,53323576,60479950,55869116,60322208,58834968,60252224,54632196,54141504,56415930,57283966,59279152,56090030,61504106,56331516,56471620,58272058,55425320,55685378,60319632,58034770,58651684,56690390,56949794,57330334,55654722,56920330,58011500,57176313,60443982
STAT,(NULL),RusageSys,88,940000,940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,88,2024000,2024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,88,152377116,152377116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,88,2280371424,2280371424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,88,3753970357,41752368,41368018,42346422,41797302,39535702,38649602,40407718,39484226,39636610,39212818,39371706,39453598,39394282,39379194,39566926,39378846,39561662,41430290,39577794,39357198,39395294,39510238,42798116,42799650,43725542,42899316,45091468,44875648,45062636,43315256,42791664,44113318,47900240,41897758,43717166,43053344,41820332,41849560,43337638,47863268,43767074,45380724,46529196,44353918,42988080,44193860,41902544,43692436,40963536,40390532,42031132,39832328,42714344,42748708,41798472,41973500,44621424,42542504,45027564,46781368,40372814,44757540,40853984,42618296,40999180,47006820,47340972,45285642,44048426,41806996,44925782,40177782,44682892,44909652,43708934,45664468,46041870,40901836,43492474,42072488,44849254,44190298,43753474,45520802,44727950,42919340,42881859,40745554
STAT,(NULL),Work,88,9635840106,109736684,109706924,109735176,109697578,109389510,109386462,109386224,109387468,109389174,109712300,109386298,109390378,109388580,109717412,109731314,109391358,109394618,109392450,109391544,109388880,109729216,109720186,109394372,109386056,109383060,109693828,109768560,109380528,109699564,109383156,109381712,109386024,109672672,109712116,109745592,109701404,109383148,109696708,109384128,109765644,109381732,109382304,109382148,109386112,109394376,109388288,109394816,109729680,109726444,109388456,109392912,109395632,109389260,109393088,109720916,109720224,109728452,109387328,109394148,109389712,109392228,109394192,109727508,109390080,109724072,109391380,109387560,109388656,109396628,109387356,109385428,109391476,109385980,109394660,109388016,109732596,109390116,109386624,109718072,109727080,109389284,109386000,109386156,109388664,109389480,109712756,109385644,109388380
STAT,(NULL),nBad,88,25376,0,0,0,0,1559,0,0,0,1825,0,0,0,0,0,0,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,1587,0,0,1561,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,0,0
STAT,(NULL),nEmpty,88,17765,407,382,350,293,334,418,328,383,317,324,332,330,380,358,230,309,311,353,375,373,375,219,269,223,258,246,316,386,274,272,309,314,308,329,256,273,254,294,146,266,304,244,301,236,125,96,93,79,50,115,132,100,84,88,60,79,73,118,130,197,108,121,120,82,90,42,32,54,77,123,104,110,113,94,45,115,84,94,129,124,43,65,94,93,95,120,114,102
STAT,(NULL),nEmptyPop,88,26761,317,325,334,323,325,328,322,315,312,307,321,317,325,321,318,321,321,331,319,320,313,317,318,312,323,309,319,320,318,320,312,319,319,319,326,317,311,317,312,318,317,321,320,298,283,302,308,304,314,304,310,312,305,309,302,307,312,304,307,311,322,302,311,308,306,302,274,275,272,271,271,272,276,271,270,283,280,274,266,276,268,275,269,271,274,275,274,262
STAT,(NULL),nOverall,88,16021376,176000,176000,180000,176000,169559,164000,172000,168000,169825,168000,168000,168000,168000,168000,168000,168000,168000,176000,169671,168000,168000,168000,184000,184000,188000,184000,192000,192000,196000,184000,184000,188000,204000,180000,188000,185173,180000,180000,185587,204000,188000,193561,200000,192000,184000,188000,180000,188000,176000,176000,180000,172000,184000,184000,180000,180000,192000,184000,192000,200000,172000,192000,176000,184000,176000,200000,200000,192000,188000,176000,192000,172000,188000,192000,184000,192000,196000,172000,184000,180000,188000,188000,184000,192000,188000,180000,180000,172000
STAT,(NULL),nPop,88,21774,451,426,395,337,377,459,371,425,360,366,374,372,422,400,272,351,353,397,418,415,417,261,315,269,305,292,364,434,323,318,355,361,359,374,303,320,299,339,193,317,351,293,351,284,171,143,138,126,94,159,177,143,130,134,105,124,121,164,178,247,151,169,164,128,134,92,82,102,124,167,152,153,160,142,91,163,133,137,175,169,90,112,140,141,142,165,159,145
STAT,(NULL),nPush,88,17775,89,97,134,98,72,92,107,71,76,73,87,86,72,72,79,70,71,89,77,66,94,145,138,106,122,105,359,131,133,122,103,135,412,117,181,114,139,97,102,490,212,158,135,97,340,430,168,238,159,108,130,69,109,97,206,233,167,177,570,385,792,131,141,206,143,550,316,986,391,172,444,147,223,284,195,479,577,101,160,96,203,170,319,385,380,197,298,78
STAT,(NULL),nPushInit,88,3999,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,44,0
==== BENCHMARK TOOK 1.852
