==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm2  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm2 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/clique4000.gr
INFO: Hostname rack-mad-04
Read 4000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 3
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),PushTime,32,10034886175,331583353,308797566,309104124,312174564,319644102,313067666,315941898,311812912,308939510,313175280,311847716,309966550,315580994,313655740,313731542,311695228,328876638,308102570,310260226,313538456,313143936,312800512,306565608,304361452,324880400,302325696,303689016,325450078,326488880,302621668,305066892,325995402
STAT,(NULL),RusageSys,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,32,6856000,6856000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,32,508676283,508676283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,32,2134352014,2134352014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,32,3845784277,104770539,124510000,125485544,120254324,114345172,120621720,118385240,121415104,125838724,120233860,121197520,125955196,119700432,120653672,120331032,123345860,106516552,125221392,124262844,120458108,120635328,122277668,125571876,128229056,107803352,128361540,127921568,108792268,107798278,128771592,127333960,108784956
STAT,(NULL),Work,32,14215986218,444154362,444125530,444122416,444359680,444121890,444363170,444161046,444125752,444124906,444124704,444122948,444127038,444367114,444363240,444122030,444122848,444122418,444373846,444160618,444376836,444122040,444344432,444371768,444365504,444374972,444375084,444376088,444381112,444110166,444373128,444363884,444385648
STAT,(NULL),nBad,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),nEmpty,32,16626,57,491,415,548,441,460,381,572,533,480,530,356,425,436,550,475,503,454,447,490,507,453,709,696,674,653,707,685,540,820,591,547
STAT,(NULL),nEmptyPop,32,5268,65,141,174,152,175,176,143,142,147,139,161,147,194,214,181,211,140,167,170,174,137,184,161,152,139,202,162,149,212,155,210,192
STAT,(NULL),nOverall,32,15996000,256000,524000,532000,508000,484000,508000,500000,516000,536000,508000,512000,536000,508000,512000,512000,524000,452000,528000,528000,508000,508000,520000,528000,540000,436000,540000,536000,440000,436000,544000,536000,440000
STAT,(NULL),nPop,32,20625,121,622,548,675,562,587,506,701,667,607,658,490,552,564,678,606,616,586,579,617,634,583,841,831,783,788,841,795,649,956,725,657
STAT,(NULL),nPush,32,16626,172,351,266,270,234,248,220,186,254,211,272,283,211,196,217,249,152,371,316,231,224,179,1211,1134,1031,1217,1363,1032,923,1106,1191,1105
STAT,(NULL),nPushInit,32,3999,124,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
==== BENCHMARK TOOK 1.832
