==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=88 delta=8 prog=sssp-klsm32  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 88 -delta 8 -wl klsm32 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/random/r4-2e24.gr
INFO: Hostname rack-mad-04
Read 16777216 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 8445
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87
STAT,(NULL),MeminfoPost,88,1672,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
STAT,(NULL),MeminfoPre,88,1672,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
STAT,(NULL),NumaPost,88,115179,19421,37239,29019,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,88,419348240083,2533590667,3722317539,3840497806,4602319663,4301288908,4360331044,3759596928,3602997444,3701007172,4361160068,4319048578,4490921008,4205222397,4567876671,3457675160,3429005285,3451016455,4378500520,4415414094,3580149144,3457648960,3453831125,5089494706,4936096660,5350128348,5601296989,6109028233,6506423576,5105699796,4901409472,6427888546,6154387954,6303662669,6491483390,6233858369,6412679792,4301164962,3988728456,4341566531,6306014155,6365073263,6693398881,4302983057,4245690617,4278127792,4250984574,4501387171,5166934819,5243779171,5362426174,4214779276,4329481261,5448467138,5077236821,5223126846,5263577354,5073734638,5369826771,3621822188,3672775479,3752333363,5330764307,5223405381,5638418649,3712983285,3678053413,4567850289,4217009247,4695426016,5471592964,5410145689,5751514541,4345395359,4496496697,5620514535,5293727316,5433523646,5605535898,5395603988,5543700118,3534239381,3836343661,4019768477,5548593492,5395174836,5677247066,3952235124,3942600814
STAT,(NULL),PushTime,88,10707996170612,124766248413,123238630794,123099651988,122113115707,122516279090,122294918299,123231574397,123352722245,123252704406,122391379441,122419905090,122264968624,122551217268,122120384213,123582792738,123654643646,123555317254,122369259050,122312616756,123423162826,123639922564,123617257199,121115530292,121476039890,120841809504,120403011846,119735030699,119190119201,121207655157,121458243643,119273012669,119637429476,119491525765,119222223367,119551475544,119281230365,122277326969,122718660855,122249898883,119451583815,119427441531,118914473629,122262953620,122375826660,122330010582,122322665640,122020893388,121024719248,121039785695,120777317243,122392166602,122297874359,120716801267,121226213253,120999931271,120923739757,121190775273,120824245235,123212065047,123136344890,123052078824,120894841699,120978740975,120473026013,123116810582,123100998391,122007395896,122419026015,121773162294,120621973030,120716090402,120294624587,122286752557,122026695932,120438228501,120911511495,120671018811,120458198175,120818449905,120564752069,123441118798,123005101420,122750799861,120564242172,120728195062,120367902408,122903237670,122844472930
STAT,(NULL),RusageSys,88,239224000,239224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,88,4869020000,4869020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,88,132670135669,132670135669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,88,140644129394,140644129394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,88,77910209093,207037090,480988682,500741328,704159579,626085711,683754007,493508290,472506917,491067489,643796602,653171835,676291797,607386663,702960067,423261685,404836815,424242448,650061853,660576774,447348014,406384906,414974952,1040267943,947916296,1083889316,1259825189,1356289186,1487614095,998882618,973906292,1470613110,1362032544,1398879915,1479712153,1407525042,1466780917,784538061,685397840,784682375,1439460644,1413673852,1545169092,777883528,729833013,768984964,743651530,816930056,1053416281,1036550907,1099074979,745546874,760327569,1104155055,1003610661,1056916975,1069971500,1013867532,1101571021,581493376,573554291,605418490,1075898376,1046414064,1166315297,581328467,596387433,809315810,739347426,865888309,1138611456,1105142814,1197379757,760360308,796330510,1186430716,1063792415,1142715984,1181543139,1094340043,1160332482,509808029,568804054,641559334,1144128534,1109293208,1215970690,593461492,614350360
STAT,(NULL),Work,88,11241047670163,127739115216,127739099442,127739099616,127739097073,127739105143,127739103480,127739103231,127739104630,127739104856,127739101022,127739092596,127739099879,127739480722,127739092934,127739092763,127739102389,127739096510,127739108858,127739092782,127739093740,127739107908,127739100162,127739177143,127739096141,127739096456,127739482984,127739461595,127739188760,127739464744,127739475359,127739189655,127739466372,127739472066,127739246228,127739186156,127739186525,127739096306,127739096517,127739096121,127739187725,127739462889,127739185308,127739096076,127739096210,127739073227,127739076629,127739073218,127739076083,127739455618,127739456550,127739075282,127739070314,127739070433,127739070251,127739070627,127739457976,127739070105,127739177720,127739072475,127739072943,127739077649,127739201951,127739076359,127739067767,127739070121,127739077205,127739090230,127739089416,127739089444,127739459496,127739089231,127739460118,127739089101,127739089884,127739466205,127739463953,127739089587,127739453585,127739089613,127739089541,127739091826,127739089441,127739089444,127739463502,127739089302,127739090224,127739464846,127739089383
STAT,(NULL),nBad,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),nEmpty,88,5667444,20124,46401,46887,60022,56069,57521,46861,44992,46257,55790,56513,57737,52882,60139,41951,41442,42569,56022,56465,43608,40707,41032,70264,66130,73088,85890,88317,96038,69524,66345,95846,88596,90767,94564,90454,94547,57409,50480,55613,93359,92340,98065,55081,53566,52445,50701,54822,68472,67758,70657,51126,51273,71652,66530,69151,72407,66795,72290,42736,41482,43813,70873,67283,75986,42014,42150,63681,60597,66909,81564,78318,84093,61196,62785,85090,77300,81396,83351,78787,83042,49810,51173,55609,81082,79659,85209,52306,53797
STAT,(NULL),nEmptyPop,88,1350431,14723,17060,17165,17361,17230,17136,17203,16949,14318,17105,17334,17058,16975,17001,16942,17002,16962,14299,17015,4232,16937,16984,2284,16866,4627,17054,16840,17144,16802,16878,16911,4616,16837,16853,16800,16852,16551,16562,16826,17110,16954,16723,16779,16743,16820,3264,2197,16636,16888,16760,16942,16694,16780,16976,16820,16821,17038,16951,16703,16736,16766,16883,16655,17111,16726,2986,17153,16864,17021,17061,16984,17058,17154,5048,17278,17315,17104,17255,17291,16998,17059,2364,17354,17258,17174,17344,17308,2230
STAT,(NULL),nOverall,88,67108861,161999,410244,427358,611845,541081,589965,421413,399312,421501,555320,564319,585448,521815,608475,355354,341784,359033,560805,569327,378466,340083,349162,900007,813421,934781,1100770,1179926,1296318,860553,836137,1286452,1184115,1216910,1286941,1224695,1276353,667438,575817,663986,1252849,1230956,1347266,661014,616211,651957,629233,696637,906076,890279,948026,630997,645241,953171,865099,911518,924849,872039,951912,488148,476897,504316,926078,900380,1009226,484954,498128,697442,636199,748550,990061,960844,1038898,654109,681594,1035878,924855,997096,1030979,946915,1009790,437668,480186,543658,992340,963612,1061788,504912,519301
STAT,(NULL),nPop,88,22444659,60499,149153,153750,213045,191220,204909,152181,145095,151730,194653,197528,203964,183420,212089,130834,127063,132426,196325,198765,138291,125729,128357,294997,269654,306330,361102,383335,420029,284575,275568,417114,384636,394869,416693,396510,413403,224454,194552,221796,406289,400031,434979,220130,207875,215865,208123,228915,294712,290398,307350,208965,212718,310267,282609,297164,303675,284575,310065,164829,160690,170177,302384,292368,328223,162901,166750,237812,219411,254182,328980,318592,343672,224799,233034,344169,308703,330608,340873,315824,335745,159038,171536,191381,329034,321011,350425,178811,183349
STAT,(NULL),nPush,88,22444656,67827,137416,143295,188307,169480,185458,139876,134808,136741,176181,177707,185245,168323,185733,122416,115884,119269,177747,181384,129327,117677,120372,307157,281014,318166,335905,385756,416138,294007,288710,414770,390064,396192,415707,397887,412026,232482,215460,241031,403678,398741,429828,238605,224808,240231,233762,251427,311462,303329,322266,233811,238365,324414,298116,310850,303172,298572,319149,184727,188830,196063,311857,307924,337055,190361,196708,233047,208108,246409,316533,316340,339607,219659,236823,329722,298661,318880,325560,303929,320012,137251,171475,185944,317239,307365,334332,175485,181219
STAT,(NULL),nPushInit,88,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 64.830
